Placa	Família Segmento	Data Entrada Veículo	Veículo Modelo	Tipo Manutenção Oficina	Grupo Peça	Ano Fab/Mod	Dias na Oficina	Valor Total	MARCA	MODELO	PORTE	COMBUSTÍVEL	Idade na Manut	Classificação idade na Manut
HMG0253	LEVE	07/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	51	96.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0253	LEVE	07/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	51	16.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0253	LEVE	07/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	51	189.27	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0153	LEVE	07/04/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	9	800.12	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0723	LEVE	13/03/2020	DOBLO ELX FLEX	CORRETIVA	SUSPENSAO	2006	42	219.0	FIAT	DOBLO ELX FLEX	UTILITÁRIO	GASOLINA	14	MAIOR 10 ANOS
HMG0796	PICKUP LEVE	16/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	4	351.18	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0796	PICKUP LEVE	16/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	4	120.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0797	PICKUP LEVE	16/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	4	351.18	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0797	PICKUP LEVE	16/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	4	120.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	39	125.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	AR CONDICIONADO	2008	39	72.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	39	1293.64	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	39	350.76	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	39	833.2	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2008	39	80.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	PRODUTOS	2008	39	85.8	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	39	142.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	39	179.84	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0149	LEVE	16/04/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	39	759.68	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0798	LEVE	16/04/2020	PAJERO DAKAR D	CORRETIVA	FREIO	2013	14	697.31	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0798	LEVE	16/04/2020	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	14	370.13	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0716	LEVE	20/03/2020	BLAZER	CORRETIVA	SUSPENSAO	2001	39	240.0	GM	BLAZER	UTILITÁRIO	GASOLINA	19	MAIOR 10 ANOS
HMG0799	LEVE	17/04/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	FREIO	2009	18	275.2	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0799	LEVE	17/04/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	FREIO	2009	18	237.6	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0799	LEVE	17/04/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	FREIO	2009	18	38.4	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0799	LEVE	17/04/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	MÃO DE OBRA	2009	18	89.6	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0305	LEVE	22/04/2020	PAJERO 4X4 HD D	CORRETIVA	ACESSORIOS	2016	20	49.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0305	LEVE	22/04/2020	PAJERO 4X4 HD D	CORRETIVA	FUNILARIA	2016	20	64.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0305	LEVE	22/04/2020	PAJERO 4X4 HD D	CORRETIVA	MOTOR	2016	20	1433.2	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0305	LEVE	22/04/2020	PAJERO 4X4 HD D	CORRETIVA	TRANSMISSAO	2016	20	1446.2	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0305	LEVE	22/04/2020	PAJERO 4X4 HD D	CORRETIVA	TRANSMISSAO	2016	20	320.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0357	LEVE	23/04/2020	PAJERO DAKAR D	CORRETIVA	FREIO	2013	19	95.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0357	LEVE	23/04/2020	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	19	3500.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0357	LEVE	23/04/2020	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	19	430.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0357	LEVE	23/04/2020	PAJERO DAKAR D	CORRETIVA	FREIO	2013	19	35.2	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0357	LEVE	23/04/2020	PAJERO DAKAR D	CORRETIVA	MOTOR	2013	19	524.8	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0357	LEVE	23/04/2020	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	19	179.2	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0805	PICKUP LEVE	27/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	1	544.31	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0806	PICKUP LEVE	27/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	1	544.31	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0808	PICKUP LEVE	27/04/2020	TORO FREEDOM AT9 D	CORRETIVA	SUSPENSAO	2019	1	1698.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0247	LEVE	27/04/2020	PAJERO DAKAR D	CORRETIVA	FREIO	2013	1	487.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0247	LEVE	27/04/2020	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	1	2864.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0809	LEVE	27/04/2020	PAJERO DAKAR D	CORRETIVA	ELETRICA	2013	1	650.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0809	LEVE	27/04/2020	PAJERO DAKAR D	CORRETIVA	SUSPENSAO	2013	1	2480.0	MITSUBISHI	PAJERO DAKAR D	UTILITÁRIO	DIESEL	7	ATÉ 10 ANOS
HMG0810	PICKUP LEVE	28/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	14	522.7	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0810	PICKUP LEVE	28/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	14	247.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0810	PICKUP LEVE	28/04/2020	TORO FREEDOM AT9 D	CORRETIVA	PRODUTOS	2019	14	42.3	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0811	PICKUP LEVE	28/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	14	522.71	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0811	PICKUP LEVE	28/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	14	247.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0811	PICKUP LEVE	28/04/2020	TORO FREEDOM AT9 D	CORRETIVA	PRODUTOS	2019	14	42.3	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0812	PICKUP LEVE	28/04/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	17	334.38	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	AR CONDICIONADO	2016	23	52.48	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	ELETRICA	2016	23	620.0	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	FREIO	2016	23	160.16	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	FUNILARIA	2016	23	2423.12	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	MOTOR	2016	23	371.92	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	MÃO DE OBRA	2016	23	120.32	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	SUSPENSAO	2016	23	158.48	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0814	PICKUP MEDIA	29/04/2020	S10 LTZ FD4	CORRETIVA	SUSPENSAO	2016	23	304.32	GM	S10 LTZ FD4	UTILITÁRIO	GASOLINA	4	ATÉ 5 ANOS
HMG0716	LEVE	29/04/2020	BLAZER	CORRETIVA	ELETRICA	2001	13	679.12	GM	BLAZER	UTILITÁRIO	GASOLINA	19	MAIOR 10 ANOS
HMG0716	LEVE	29/04/2020	BLAZER	CORRETIVA	MOTOR	2001	13	220.8	GM	BLAZER	UTILITÁRIO	GASOLINA	19	MAIOR 10 ANOS
HMG0039	LEVE	05/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2010	7	104.28	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0039	LEVE	05/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2010	7	187.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	10	ATÉ 10 ANOS
HMG0455	PICKUP LEVE	05/05/2020	DOBLO CARGO FLEX	CORRETIVA	ELETRICA	2007	1	323.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	05/05/2020	DOBLO CARGO FLEX	CORRETIVA	MOTOR	2007	1	150.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	05/05/2020	DOBLO CARGO FLEX	CORRETIVA	PRODUTOS	2007	1	64.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	05/05/2020	DOBLO CARGO FLEX	CORRETIVA	PRODUTOS	2007	1	20.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0455	PICKUP LEVE	05/05/2020	DOBLO CARGO FLEX	CORRETIVA	SUSPENSAO	2007	1	1408.0	FIAT	DOBLO CARGO FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	ACESSORIOS	2018	22	94.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	AR CONDICIONADO	2018	22	137.8	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	ELETRICA	2018	22	32.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	FREIO	2018	22	428.6	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	FREIO	2018	22	128.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	FREIO	2018	22	256.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	MOTOR	2018	22	125.6	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	MOTOR	2018	22	64.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	MOTOR	2018	22	130.8	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	MOTOR	2018	22	276.4	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	MOTOR	2018	22	32.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	MÃO DE OBRA	2018	22	99.84	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	PRODUTOS	2018	22	50.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	SUSPENSAO	2018	22	2351.6	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	SUSPENSAO	2018	22	32.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	SUSPENSAO	2018	22	262.4	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0826	PICKUP PESADA	06/05/2020	RANGER XLTCD4A32C	CORRETIVA	SUSPENSAO	2018	22	64.0	FORD	RANGER XLTCD4A32C	UTILITÁRIO	DIESEL	2	NOVO
HMG0829	PICKUP PESADA	07/05/2020	L200 TRITON GL D	CORRETIVA	AR CONDICIONADO	2016	26	83.17	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0829	PICKUP PESADA	07/05/2020	L200 TRITON GL D	CORRETIVA	ELETRICA	2016	26	18.05	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0829	PICKUP PESADA	07/05/2020	L200 TRITON GL D	CORRETIVA	MOTOR	2016	26	721.52	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0829	PICKUP PESADA	07/05/2020	L200 TRITON GL D	CORRETIVA	MÃO DE OBRA	2016	26	108.56	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0829	PICKUP PESADA	07/05/2020	L200 TRITON GL D	CORRETIVA	PRODUTOS	2016	26	52.9	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0829	PICKUP PESADA	07/05/2020	L200 TRITON GL D	CORRETIVA	SUSPENSAO	2016	26	149.12	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0829	PICKUP PESADA	07/05/2020	L200 TRITON GL D	CORRETIVA	SUSPENSAO	2016	26	396.76	MITSUBISHI	L200 TRITON GL D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0428	LEVE	07/05/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	13	326.4	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0428	LEVE	07/05/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	MÃO DE OBRA	2008	13	34.56	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0428	LEVE	07/05/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	SUSPENSAO	2008	13	605.04	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0770	LEVE	08/05/2020	DOBLO ELX	CORRETIVA	ELETRICA	2004	11	338.5	FIAT	DOBLO ELX	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0770	LEVE	08/05/2020	DOBLO ELX	CORRETIVA	MOTOR	2004	11	63.29	FIAT	DOBLO ELX	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0770	LEVE	08/05/2020	DOBLO ELX	CORRETIVA	TRANSMISSAO	2004	11	600.09	FIAT	DOBLO ELX	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0748	LEVE	08/05/2020	DOBLO CARGO 1.4	CORRETIVA	ELETRICA	2012	14	346.71	FIAT	DOBLO CARGO 1.4	UTILITÁRIO	GASOLINA	8	ATÉ 10 ANOS
HMG0748	LEVE	08/05/2020	DOBLO CARGO 1.4	CORRETIVA	FREIO	2012	14	165.43	FIAT	DOBLO CARGO 1.4	UTILITÁRIO	GASOLINA	8	ATÉ 10 ANOS
HMG0748	LEVE	08/05/2020	DOBLO CARGO 1.4	CORRETIVA	MÃO DE OBRA	2012	14	108.04	FIAT	DOBLO CARGO 1.4	UTILITÁRIO	GASOLINA	8	ATÉ 10 ANOS
HMG0748	LEVE	08/05/2020	DOBLO CARGO 1.4	CORRETIVA	SUSPENSAO	2012	14	1214.53	FIAT	DOBLO CARGO 1.4	UTILITÁRIO	GASOLINA	8	ATÉ 10 ANOS
HMG0209	LEVE	08/05/2020	PAJERO 4X4 HD D	CORRETIVA	ELETRICA	2016	13	820.0	MITSUBISHI	PAJERO 4X4 HD D	UTILITÁRIO	DIESEL	4	ATÉ 5 ANOS
HMG0279	LEVE	08/05/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2009	94	377.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0279	LEVE	08/05/2020	BLAZER ADVANTAGE	CORRETIVA	EQUIPAMENTOS	2009	94	181.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0279	LEVE	08/05/2020	BLAZER ADVANTAGE	CORRETIVA	FUNILARIA	2009	94	724.68	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0279	LEVE	08/05/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2009	94	1069.6	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0279	LEVE	08/05/2020	BLAZER ADVANTAGE	CORRETIVA	MÃO DE OBRA	2009	94	160.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0279	LEVE	08/05/2020	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2009	94	16.0	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0279	LEVE	08/05/2020	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2009	94	238.8	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	11	MAIOR 10 ANOS
HMG0168	LEVE	08/04/2020	BLAZER ADVANTAGE	CORRETIVA	ELETRICA	2008	35	480.24	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	08/04/2020	BLAZER ADVANTAGE	CORRETIVA	FREIO	2008	35	268.21	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	08/04/2020	BLAZER ADVANTAGE	CORRETIVA	MOTOR	2008	35	588.34	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	08/04/2020	BLAZER ADVANTAGE	CORRETIVA	PRODUTOS	2008	35	69.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	08/04/2020	BLAZER ADVANTAGE	CORRETIVA	SUSPENSAO	2008	35	1754.58	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0168	LEVE	08/04/2020	BLAZER ADVANTAGE	CORRETIVA	TRANSMISSAO	2008	35	887.48	GM	BLAZER ADVANTAGE	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0832	LEVE	08/05/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	ACESSORIOS	2008	27	135.31	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0832	LEVE	08/05/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	ELETRICA	2008	27	380.0	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0832	LEVE	08/05/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	FREIO	2008	27	1180.61	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0832	LEVE	08/05/2020	ECOSPORT XL 2.0FLEX	CORRETIVA	MOTOR	2008	27	230.33	FORD	ECOSPORT XL 2.0FLEX	UTILITÁRIO	GASOLINA	12	MAIOR 10 ANOS
HMG0013	LEVE	08/05/2020	DOBLO ELX 1.8 FLEX	CORRETIVA	ELETRICA	2007	17	380.0	FIAT	DOBLO ELX 1.8 FLEX	UTILITÁRIO	GASOLINA	13	MAIOR 10 ANOS
HMG0833	LEVE	09/05/2020	BLAZER	CORRETIVA	MOTOR	2004	21	578.15	GM	BLAZER	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0833	LEVE	09/05/2020	BLAZER	CORRETIVA	MÃO DE OBRA	2004	21	121.6	GM	BLAZER	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0833	LEVE	09/05/2020	BLAZER	CORRETIVA	PRODUTOS	2004	21	36.9	GM	BLAZER	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0833	LEVE	09/05/2020	BLAZER	CORRETIVA	SUSPENSAO	2004	21	5819.68	GM	BLAZER	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0833	LEVE	09/05/2020	BLAZER	CORRETIVA	TRANSMISSAO	2004	21	429.94	GM	BLAZER	UTILITÁRIO	GASOLINA	16	MAIOR 10 ANOS
HMG0834	PICKUP LEVE	11/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MOTOR	2019	2	484.46	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0834	PICKUP LEVE	11/05/2020	TORO FREEDOM AT9 D	CORRETIVA	MÃO DE OBRA	2019	2	208.0	FIAT	TORO FREEDOM AT9 D	UTILITÁRIO	DIESEL	1	NOVO
HMG0788	PICKUP PESADA	12/05/2020	L200 OUTDOOR	CORRETIVA	FREIO	2009	99	1378.4	MITSUBISHI	L200 OUTDOOR	UTILITÁRIO	DIESEL	11	MAIOR 10 ANOS
